,returns,lengths,speeds,action_probs,loss
0,38.28041055178811,40.125,29.96363139852169,[0. 0. 1. 0. 0.],1.2509898
1,37.305290487460205,39.125,29.975152191558443,[0. 0. 1. 0. 0.],1.2509898
2,42.15805691093835,44.125,29.97577880789997,[0. 0. 1. 0. 0.],1.2509898
3,35.770102068111186,37.5,29.97627730466162,[0. 0. 1. 0. 0.],1.2509898
4,39.957236435500114,41.875,29.978315652370885,[0. 0. 1. 0. 0.],1.2509898
5,42.56293729928886,44.625,29.96955949483523,[0. 0. 1. 0. 0.],1.2509898
6,39.10654199105567,41.0,29.986888111888113,[0. 0. 1. 0. 0.],1.2509898
7,48.792409955493625,51.125,29.990104166666665,[0. 0. 1. 0. 0.],1.2509898
8,41.55121826094099,43.5,29.990985576923077,[0. 0. 1. 0. 0.],1.2509898
9,34.15968897956776,35.875,29.984654017857142,[0. 0. 1. 0. 0.],1.2509898
10,37.95760206811118,39.75,29.973965299435573,[0. 0. 1. 0. 0.],1.2509898
11,45.713571965972186,47.875,29.985529891304346,[0. 0. 1. 0. 0.],1.2509898
12,43.84612532438899,45.875,29.988737128146454,[0. 0. 1. 0. 0.],1.2509898
13,32.91977325627781,34.5,29.990234375,[0. 0. 1. 0. 0.],1.2509898
14,39.65899095700007,41.5,29.975989353067146,[0. 0. 1. 0. 0.],1.2509898
15,47.13034810682997,49.375,29.994904891304348,[0. 0. 1. 0. 0.],1.2509898
16,39.6538854702448,41.625,29.976849335748792,[0. 0. 1. 0. 0.],1.2509898
17,32.905254778313385,34.5,29.967278445918737,[0. 0. 1. 0. 0.],1.2509898
18,43.82045525698704,46.0,29.985469504830917,[0. 0. 1. 0. 0.],1.2509898
19,45.84065420502266,48.125,29.985416666666666,[0. 0. 1. 0. 0.],1.2509898
20,43.84612532438899,45.875,29.988539803220036,[0. 0. 1. 0. 0.],1.2509898
21,45.77784944445557,48.0,29.983649661508704,[0. 0. 1. 0. 0.],1.2509898
22,35.16246317922229,36.875,29.973862547892722,[0. 0. 1. 0. 0.],1.2509898
23,39.12249509400111,41.0,29.973673115079364,[0. 0. 1. 0. 0.],1.2509898
24,39.96775366668252,42.0,29.990234375,[0. 0. 1. 0. 0.],1.2509898
25,34.759380944458336,36.5,29.976263786764704,[0. 0. 1. 0. 0.],1.2509898
26,38.99105665841142,40.875,29.97757641386074,[0. 0. 1. 0. 0.],1.2509898
27,36.86384841056244,38.625,29.979082207207206,[0. 0. 1. 0. 0.],1.2509898
28,39.19865842294171,41.125,29.981917519254,[0. 0. 1. 0. 0.],1.2509898
29,30.544407623666743,32.125,29.949330183705186,[0. 0. 1. 0. 0.],1.2509898
30,37.29774603871877,39.125,29.96851825666164,[0. 0. 1. 0. 0.],1.2509898
31,42.29204279033065,44.375,29.964821199625355,[0. 0. 1. 0. 0.],1.2509898
32,46.843760491052905,49.125,29.990530303030305,[0. 0. 1. 0. 0.],1.2509898
33,32.43366214516669,34.0,29.95770071941947,[0. 0. 1. 0. 0.],1.2509898
34,40.13444212008321,42.0,29.97382149625291,[0. 0. 1. 0. 0.],1.2509898
35,33.21801873477785,34.875,29.953385508073005,[0. 0. 1. 0. 0.],1.2509898
36,40.32181976883344,42.25,29.961260429646813,[0. 0. 1. 0. 0.],1.2509898
37,41.835343025111264,43.875,29.99366554054054,[0. 0. 1. 0. 0.],1.2509898
38,44.74690420502266,47.0,29.98429054054054,[0. 0. 1. 0. 0.],1.2509898
