,returns,lengths,speeds,action_probs,actor_loss,critic_loss
187,75.22217187149283,85.5,25.0986707794419,[0.11695906 0.0248538  0.34356725 0.25292398 0.26169591],-0.08339855,0.21582766
188,55.07750966130973,61.625,26.990136149550974,[0.04868154 0.06085193 0.30223124 0.34482759 0.24340771],-0.06394431,0.14025879
189,64.81798191400017,70.625,26.48908057232068,[0.0460177  0.0619469  0.22300885 0.39292035 0.27610619],-0.08622887,0.20733659
190,69.60544509322247,76.625,25.529956504781616,[0.05220228 0.03262643 0.31810767 0.26590538 0.33115824],-0.07250561,0.19899726
191,49.207236435500114,53.25,27.03169048742096,[0.05164319 0.05633803 0.22300469 0.42018779 0.24882629],-0.060163606,0.13830009
192,84.31878555395808,98.25,24.364590700248066,[0.05597964 0.03053435 0.37022901 0.24554707 0.29770992],-0.06696184,0.15192911
193,73.94394503228605,85.25,25.339932618102655,[0.08211144 0.04985337 0.29178886 0.25073314 0.3255132 ],-0.061711144,0.15170223
194,47.828398580666814,50.75,27.769731141761817,[0.0270936  0.09359606 0.12315271 0.57881773 0.1773399 ],-0.066345006,0.18847105
195,42.58643992294448,45.5,28.08842983368646,[0.06043956 0.04395604 0.18131868 0.50824176 0.20604396],-0.084163606,0.2116239
196,49.52694753220629,55.375,27.715573544801217,[0.01805869 0.04288939 0.36117381 0.42437923 0.15349887],-0.07795942,0.18374118
197,50.040935401444514,54.0,27.682277998460904,[0.0625     0.05092593 0.13657407 0.46759259 0.28240741],-0.06766289,0.17305604
198,84.42718781183893,96.0,24.40599435804367,[0.11328125 0.01302083 0.32942708 0.23307292 0.31119792],-0.06226956,0.15772758
199,45.3812131792223,48.25,27.910624978100714,[0.02331606 0.0492228  0.2253886  0.5        0.20207254],-0.0653618,0.18954326
