,returns,lengths,speeds,action_probs,loss
76,75.46394911140007,94.25,23.75078740906377,[0.08090186 0.08222812 0.21352785 0.18435013 0.43899204],10.703879
77,71.37270861729682,89.25,24.168697309907184,[0.06022409 0.15266106 0.31932773 0.16246499 0.30532213],10.703879
78,75.5560883722592,95.0,23.75947355034768,[0.03552632 0.34210526 0.22105263 0.09210526 0.30921053],10.703879
79,74.32721258662617,96.125,22.869958450890472,[0.01430429 0.07022107 0.26007802 0.10273082 0.5526658 ],10.703879
80,71.23386279587632,94.375,22.468600797421566,[0.00794702 0.18940397 0.30331126 0.04768212 0.45165563],10.703879
81,85.1145002802919,114.375,21.612992497399286,[0.00983607 0.02295082 0.08961749 0.04480874 0.83278689],10.703879
82,60.502689312117155,78.5,23.046592937949352,[0.05254777 0.14808917 0.19585987 0.02866242 0.57484076],10.703879
83,62.60712689517116,74.75,26.030312958595303,[0.1187291  0.14882943 0.16889632 0.3277592  0.23578595],10.703879
84,68.44437480790992,83.375,25.4072507283781,[0.13643178 0.28185907 0.10344828 0.20089955 0.27736132],10.703879
85,64.61464242044985,79.875,24.683846739156024,[0.0485133  0.09233177 0.04068858 0.30829421 0.51017214],10.703879
86,93.29250623214213,112.875,24.763131050095865,[0.09302326 0.14950166 0.22037652 0.24473976 0.2923588 ],10.703879
87,65.88851396033975,84.25,23.82708893870518,[0.20474777 0.13501484 0.39169139 0.11721068 0.15133531],10.703879
88,61.30821166157289,81.0,23.4095963174887,[0.19753086 0.22376543 0.07253086 0.03395062 0.47222222],10.703879
89,65.50374335628828,80.375,25.258032347994806,[0.18195956 0.1399689  0.13841369 0.19440124 0.34525661],10.703879
90,63.45699409981833,80.125,24.96444870485372,[0.09360374 0.34945398 0.09204368 0.18876755 0.27613105],10.703879
91,81.44485125276414,105.625,22.965037635609114,[0.0887574  0.13136095 0.25207101 0.07218935 0.4556213 ],10.703879
92,69.4060425321303,86.125,24.24619642381647,[0.16255443 0.10159652 0.12917271 0.1436865  0.46298984],10.703879
93,60.0101520986218,78.25,23.24048028415757,[0.0543131  0.19808307 0.29552716 0.07507987 0.37699681],10.703879
94,44.25222360919322,53.75,25.361690493310032,[0.11162791 0.14883721 0.14651163 0.26976744 0.32325581],10.703879
95,89.68054738318132,121.5,20.990146729477992,[0.00205761 0.0473251  0.16358025 0.02880658 0.75823045],10.703879
96,72.28201378589985,94.25,23.13995141445422,[0.06366048 0.09681698 0.35013263 0.0862069  0.40318302],10.703879
97,68.94648463064932,88.5,24.043982919130528,[0.14124294 0.1440678  0.13559322 0.19915254 0.3799435 ],10.703879
98,74.62490507054815,98.875,22.555521296204372,[0.06068268 0.18836915 0.32364096 0.0783818  0.34892541],10.703879
99,81.33512235300027,106.125,23.46657193527495,[0.02473498 0.3180212  0.09658422 0.09893993 0.46171967],10.703879
100,79.33702021635133,100.875,23.25926840539607,[0.03221809 0.11648079 0.20693928 0.14126394 0.50309789],10.703879
101,67.87206009143277,82.625,25.26466684885467,[0.02420575 0.26475038 0.18456884 0.31013616 0.21633888],10.703879
102,65.97633168369524,79.25,25.904744997741062,[0.04258675 0.24132492 0.05835962 0.24605678 0.41167192],10.703879
103,65.5183173169728,76.625,27.099184503345704,[0.17292007 0.35399674 0.02446982 0.31810767 0.13050571],10.703879
104,62.11066092562517,75.625,24.631271494728928,[0.08264463 0.21983471 0.22479339 0.2677686  0.20495868],10.703879
105,57.32525611502222,74.5,23.41965907533879,[0.09395973 0.01006711 0.38087248 0.09228188 0.42281879],10.703879
106,68.99081896391115,84.875,25.389539268301316,[0.08541973 0.13402062 0.05154639 0.25184094 0.47717231],10.703879
107,72.38707435964494,86.875,26.03036507316188,[0.16546763 0.11798561 0.15251799 0.37266187 0.19136691],10.703879
108,71.80138637966792,90.0,24.80029908904266,[0.17916667 0.02777778 0.14166667 0.14166667 0.50972222],10.703879
109,62.84385327784871,71.625,27.07362510963094,[0.09773124 0.09075044 0.30191972 0.48516579 0.02443281],10.703879
110,49.916667864950085,60.625,25.642597578365624,[0.2371134  0.1443299  0.17525773 0.29896907 0.1443299 ],10.703879
111,66.7413341170258,85.0,23.734673774600722,[0.13529412 0.08382353 0.34705882 0.15882353 0.275     ],10.703879
112,57.032914702740584,67.625,26.202768345467476,[0.10166359 0.20332717 0.14787431 0.31792976 0.22920518],10.703879
113,76.07742151677763,95.125,24.154665138774646,[0.23784494 0.19185283 0.239159   0.16031537 0.17082786],10.703879
114,60.3931174578227,75.625,24.918452296079295,[0.16528926 0.27438017 0.14876033 0.11239669 0.29917355],10.703879
115,62.8868624694897,75.125,26.26073931096687,[0.19966722 0.39767055 0.14309484 0.16139767 0.09816972],10.703879
116,85.5711110575751,100.125,26.434320520449262,[0.11860175 0.31585518 0.07240949 0.24469413 0.24843945],10.703879
117,77.80713873654608,96.0,24.870656962472005,[0.10546875 0.1640625  0.37760417 0.19010417 0.16276042],10.703879
118,90.40633023871395,118.25,22.395848426421168,[0.04439746 0.16067653 0.39429175 0.0782241  0.32241015],10.703879
119,52.11438991296213,61.625,25.616224229531205,[0.27383367 0.1643002  0.26572008 0.18052738 0.11561866],10.703879
120,63.5975505500364,78.5,25.1171024691639,[0.14171975 0.20859873 0.07165605 0.15605096 0.42197452],10.703879
121,71.98283546879804,82.25,27.236175524074852,[0.13069909 0.10790274 0.2112462  0.3662614  0.18389058],10.703879
122,69.35428357508039,82.875,25.7624636953127,[0.08597285 0.20361991 0.10105581 0.28506787 0.32428356],10.703879
123,48.426413168066446,59.25,26.147440999260798,[0.22151899 0.4092827  0.13080169 0.22362869 0.01476793],10.703879
124,71.56631441862186,91.375,23.886418718405125,[0.04924761 0.22982216 0.29001368 0.18057456 0.250342  ],10.703879
125,55.30240150256989,66.875,25.914157488237443,[0.19439252 0.11401869 0.2635514  0.26728972 0.16074766],10.703879
126,57.36616857990995,72.5,24.623617130727247,[0.10344828 0.24482759 0.27413793 0.25       0.12758621],10.703879
127,68.757921226285,86.0,24.74064469204899,[0.12790698 0.13372093 0.08139535 0.13953488 0.51744186],10.703879
128,78.84795329817263,102.75,23.448677673136856,[0.09975669 0.29927007 0.06447689 0.09002433 0.44647202],10.703879
129,70.13208728584475,91.25,23.810753065059288,[0.23287671 0.19315068 0.23424658 0.06027397 0.27945205],10.703879
130,68.80879325253096,84.25,25.59786253702295,[0.12017804 0.12166172 0.26409496 0.27893175 0.21513353],10.703879
131,73.85270711811832,92.0,24.510361783583118,[0.25951087 0.05163043 0.29347826 0.14266304 0.25271739],10.703879
132,62.80848891607948,80.5,24.50057437509055,[0.17546584 0.15993789 0.5        0.10248447 0.0621118 ],10.703879
133,71.64578493083096,92.0,23.712040014655962,[0.06657609 0.14809783 0.20923913 0.08967391 0.48641304],10.703879
134,73.52617158206934,86.0,26.48291128938485,[0.16569767 0.14244186 0.20930233 0.27180233 0.21075581],10.703879
135,83.57432800684253,102.625,24.987669267153127,[0.04019488 0.24360536 0.17174178 0.27040195 0.27405603],10.703879
136,62.78561596350346,77.5,25.26708466992877,[0.11129032 0.52580645 0.09516129 0.21612903 0.0516129 ],10.703879
137,82.78844920054411,106.375,23.773435337849705,[0.10105758 0.23266745 0.11750881 0.11163337 0.43713278],10.703879
138,74.19097192735187,98.25,23.043677643028694,[0.03307888 0.20610687 0.06615776 0.10305344 0.59160305],10.703879
139,83.09602797397825,108.125,22.899942179694147,[0.04508671 0.19884393 0.07514451 0.08208092 0.59884393],10.703879
140,62.12598433900297,78.625,24.327522016290317,[0.04769475 0.09538951 0.18282989 0.21939587 0.45468998],10.703879
