,returns,lengths,speeds,action_probs,actor_loss,critic_loss
160,46.00735365458308,47.875,29.23183579569118,[0.03916449 0.03133159 0.61096606 0.31853786 0.        ],-0.052652705,0.14521709
161,59.40067291627547,61.375,29.27703874276169,[0.03258656 0.08757637 0.53971487 0.3401222  0.        ],-0.07003903,0.20683481
162,73.84413114163331,84.375,26.46711746789532,[0.03703704 0.18222222 0.4962963  0.19555556 0.08888889],-0.05541952,0.15606375
163,76.50165757320545,78.25,29.395324611733244,[0.02396166 0.07348243 0.63738019 0.26517572 0.        ],-0.04886806,0.14082816
164,70.77666721992293,74.25,28.948433284475065,[0.04713805 0.07070707 0.48653199 0.32996633 0.06565657],-0.03443366,0.054726534
165,73.54434489191947,75.25,29.09782405092303,[0.04983389 0.06644518 0.56976744 0.31063123 0.00332226],-0.056994714,0.1680499
166,63.9870083083115,68.75,28.277688129453914,[0.02181818 0.11272727 0.46545455 0.24       0.16      ],-0.065134466,0.19163312
167,76.20098826718092,78.125,29.3249067748156,[0.0512 0.1056 0.6384 0.1984 0.0064],-0.0481117,0.16040626
168,96.79444850196779,105.0,27.80689561682803,[0.05238095 0.08333333 0.38571429 0.3        0.17857143],-0.057253186,0.1851067
169,67.6230041828255,74.125,27.541605594810783,[0.03372681 0.11467116 0.40978078 0.24789207 0.19392917],-0.060556784,0.19489396
170,68.89596434824445,78.625,27.040351865166592,[0.04769475 0.05564388 0.47535771 0.19236884 0.22893482],-0.057574287,0.17753966
171,89.40913437441704,99.375,27.101664336170195,[0.0327044  0.17861635 0.45786164 0.20503145 0.12578616],-0.060798187,0.16893464
172,57.83996786620276,60.0,29.20368488242859,[0.04375    0.06458333 0.46041667 0.39166667 0.03958333],-0.068165705,0.17111564
173,69.74087517950147,76.5,28.0531135195781,[0.04411765 0.0996732  0.32843137 0.31372549 0.21405229],-0.062740766,0.16570511
174,85.91598565571815,92.875,27.876393198720056,[0.01211306 0.15208614 0.45087483 0.29205922 0.09286676],-0.06402836,0.17008927
175,76.0202242138746,81.25,28.739099521900172,[0.03846154 0.12615385 0.47538462 0.31384615 0.04615385],-0.065483965,0.15906489
